,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,smiles,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,ID,PUBCHEM_XLOGP3_AA,PUBCHEM_BONDANNOTATIONS,PUBCHEM_NONSTANDARDBOND,scores_bbd,scores_bbd_sort_idcs,scores_soil,scores_soil_sort_idcs,agro_categories,acaricide,adjuvant,algicide,algistat,amide fungicide,amide herbicide,anilide herbicide,anti-fouling agent,antibiotic fungicide,antimicrobial,attractant,avicide,bactericide,benzimidazole fungicide,benzofuranyl alkylsulfonate herbicide,biocide,bird repellent,chloroacetanilide herbicide,chlorotriazine herbicide,desiccant,elicitor,formamidine insecticide,fumigant,fungicide,herbicide,heterocyclic organothiophosphate insecticide,inert,insect attractant,insecticide,metabolite,methoxytriazine herbicide,methylthiotriazine herbicide,microbiocide,miticide,molluscicide,multi-target,nematicide,nicotinoid insecticide,nitrile herbicide,nitroguanidine insecticide,nr,organophosphorus insecticide,organothiophosphate insecticide,pesticide,phenylpyrazole insecticide,phenylsulfamide fungicide,phenylurea herbicide,pheromone,piscicide,plant activator,plant growth regulator,preservative,pyrazole insecticide,pyrethroid ester insecticide,pyrethroid insecticide,pyridazinone herbicide,repellent,rodenticide,safener,soil treatment,solvent,strobilurin fungicide,sulfonylurea herbicide,synergist,termaticide,transformation product,triazine herbicide,triazinone herbicide,triazinylsulfonylurea herbicide,uracil herbicide,urea herbicide,veterinary substance,wood preservative,isInSOIL,isInBBD,SOIL_top50,BBD_top50,SOIL_top20,BBD_top20
1234,107646,1,352.0,6,0,2,AAADccBzsABEAAAAAAAAAAAAAAAAAWAAAAAsAAAAAAAAAAABgAAAHgYMAAAACADBUgYvgRMIVAilABBnZQCA8KBRCDhBUAwoRACAAABASQAEAAgIAAJAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"N-[3-[(2-chlorothiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","N-[3-[(2-chloro-5-thiazolyl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","<I>N</I>-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","N-[3-[(2-chloranyl-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","N-[3-[(2-chlorothiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide","InChI=1S/C8H10ClN5O3S/c1-12-4-17-5-13(8(12)11-14(15)16)3-6-2-10-7(9)18-6/h2H,3-5H2,1H3",NWWZPOKUUAIXIW-UHFFFAOYSA-N,,291.0192881,C8H10ClN5O3S,291.72,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl,115.0,291.0192881,0,18,0,0,0,1,0,1,-1,"1
5
255",107646,1.5,"15  17  8
2  15  8
2  18  8
8  12  1
9  17  8
9  18  8",,0.0,2272,59.84763037731842,746,"['Insecticide', 'Insecticides', 'Insecticides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
1235,107720,1,912.0,11,0,5,AAADceB7OYAEAAAAAAAAAAAAAAAAAYAAAAAwYIAAAAAAAGABQAAAHwIIAAAADE6BmDYzzoMABACoAyTyWAaSCAAhJwAOiAFubpiNJrLFs5+MMChszzNK6Ce4yPCOhEAAIAAQAAAIgABAACAAAYAACAAAAA==,"methyl (4aS)-7-chloro-2-[methoxycarbonyl-[4-(trifluoromethoxy)phenyl]carbamoyl]-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a-carboxylate","(4aS)-7-chloro-2-[[N-methoxycarbonyl-4-(trifluoromethoxy)anilino]-oxomethyl]-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a-carboxylic acid methyl ester","methyl (4<I>a</I><I>S</I>)-7-chloro-2-[methoxycarbonyl-[4-(trifluoromethoxy)phenyl]carbamoyl]-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4<I>a</I>-carboxylate","methyl (4aS)-7-chloro-2-[methoxycarbonyl-[4-(trifluoromethoxy)phenyl]carbamoyl]-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a-carboxylate","methyl (4aS)-7-chloranyl-2-[methoxycarbonyl-[4-(trifluoromethyloxy)phenyl]carbamoyl]-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a-carboxylate","(4aS)-2-[carbomethoxy-[4-(trifluoromethoxy)phenyl]carbamoyl]-7-chloro-3,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a-carboxylic acid methyl ester","InChI=1S/C22H17ClF3N3O7/c1-33-18(30)21-10-12-9-13(23)3-8-16(12)17(21)27-28(11-35-21)19(31)29(20(32)34-2)14-4-6-15(7-5-14)36-22(24,25)26/h3-9H,10-11H2,1-2H3/t21-/m0/s1",VBCVPMMZEGZULK-NRFANRHFSA-N,,527.0707121,C22H17ClF3N3O7,527.8,COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,107.0,527.0707121,0,36,1,0,0,0,0,1,1,"1
5
255",107720,4.8,"15  20  5
18  19  8
18  22  8
19  23  8
22  24  8
23  25  8
24  25  8
28  30  8
28  31  8
30  32  8
31  33  8
32  34  8
33  34  8",,0.0,2273,56.33748193261803,798,"['Insecticide', 'Insecticides', 'Insecticides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
1236,107760,1,592.0,6,0,9,AAADceB7OAAAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAAAB0AAAHgAMAAAADEzhngYyjpIYBACqAzTzTACSDAAloAAY2CE+TNgMJjLE9dqOvSjmyBlI6YeIyDCOQAAAAAAAAACAAAAAAAAAAAAAAAAAAA==,"tert-butyl 4-[[(1,3-dimethyl-5-phenoxy-pyrazol-4-yl)methyleneamino]oxymethyl]benzoate","4-[[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylideneamino]oxymethyl]benzoic acid tert-butyl ester","<I>tert</I>-butyl 4-[[(1,3-dimethyl-5-phenoxypyrazol-4-yl)methylideneamino]oxymethyl]benzoate","tert-butyl 4-[[(1,3-dimethyl-5-phenoxypyrazol-4-yl)methylideneamino]oxymethyl]benzoate","tert-butyl 4-[[(1,3-dimethyl-5-phenoxy-pyrazol-4-yl)methylideneamino]oxymethyl]benzoate","4-[[(1,3-dimethyl-5-phenoxy-pyrazol-4-yl)methyleneamino]oxymethyl]benzoic acid tert-butyl ester","InChI=1S/C24H27N3O4/c1-17-21(22(27(5)26-17)30-20-9-7-6-8-10-20)15-25-29-16-18-11-13-19(14-12-18)23(28)31-24(2,3)4/h6-15H,16H2,1-5H3",YYJNOYZRYGDPNH-UHFFFAOYSA-N,,421.20015635,C24H27N3O4,421.5,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,74.9,421.20015635,0,31,0,0,0,1,0,1,-1,"1
5
255",107760,4.9,"13  18  8
13  19  8
14  15  8
14  16  8
17  20  8
17  21  8
18  20  8
19  21  8
26  27  8
26  28  8
27  29  8
28  30  8
29  31  8
30  31  8
5  15  8
5  6  8
6  16  8
7  24  1",,0.0,2263,61.14314242112154,663,"['Insecticide', 'Acaricides']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1237,107828,1,612.0,9,3,7,AAADceBzuABAAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAAABwAAAHgQQSAAADACF2gKznJbIFgKoAiDyfHDCiCklIqAJmCE2bNiMLzLEfViEdSgvwQ9IuaeIyKCOgAAAAAAQAAAAAAAAACAAAAAAAAAAAA==,"2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoic acid","2-[[[(4,6-dimethoxy-2-pyrimidinyl)amino]-oxomethyl]sulfamoylmethyl]benzoic acid","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoic acid","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoic acid","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoic acid","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoic acid","InChI=1S/C15H16N4O7S/c1-25-11-7-12(26-2)17-14(16-11)18-15(22)19-27(23,24)8-9-5-3-4-6-10(9)13(20)21/h3-7H,8H2,1-2H3,(H,20,21)(H2,16,17,18,19,22)",PPWBRCCBKOWDNB-UHFFFAOYSA-N,,396.07397004,C15H16N4O7S,396.4,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)O)OC,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)O)OC,165.0,396.07397004,0,27,0,0,0,0,0,1,5,"1
5
255",107828,1.3,"11  22  8
11  23  8
12  22  8
12  24  8
14  15  8
14  16  8
15  17  8
16  18  8
17  19  8
18  19  8
23  25  8
24  25  8",,0.0,2274,0.0,460,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1238,107901,1,421.0,4,0,4,AAADccB7IQAEAAAAAAAAAAAAEgAAAWAAAAAwYAAAAAAAAAAB0AAAHwIIAAAADFbhmC41EIYIFACiAiBDJAASAAswhYAdyAAICoiKLiKBuxmHMAAuwAMYqAeQwOAOgAAAAAABAAAAAAAAAAIAAAAAAAAAAA==,"1-[[(2S,3R)-3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl]-1,2,4-triazole","1-[[(2S,3R)-3-(2-chlorophenyl)-2-(4-fluorophenyl)-2-oxiranyl]methyl]-1,2,4-triazole","1-[[(2<I>S</I>,3<I>R</I>)-3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl]-1,2,4-triazole","1-[[(2S,3R)-3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl]-1,2,4-triazole","1-[[(2S,3R)-3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl]-1,2,4-triazole","1-[[(2S,3R)-3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl]-1,2,4-triazole","InChI=1S/C17H13ClFN3O/c18-15-4-2-1-3-14(15)16-17(23-16,9-22-11-20-10-21-22)12-5-7-13(19)8-6-12/h1-8,10-11,16H,9H2/t16-,17-/m1/s1",ZMYFCFLJBGAQRS-IAGOWNOFSA-N,,329.0731179,C17H13ClFN3O,329.8,C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl,C1=CC=C(C(=C1)[C@@H]2[C@@](O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl,43.2,329.0731179,0,23,2,0,0,0,0,1,1,"1
5
255",107901,3.2,"10  12  8
10  13  8
11  14  8
11  15  8
12  16  8
13  17  8
14  19  8
15  20  8
16  21  8
17  21  8
19  22  8
20  22  8
4  18  8
4  5  8
5  23  8
6  18  8
6  23  8
7  9  5
8  11  5",,0.0,2276,63.23002074123714,1116,['Fungicides'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
1239,108201,1,169.0,5,2,2,AAADccBjgAAEAAAAAAAAAAAAAAAAAAAAAAAsAAAAAAAAAAABgAAAHAIQAAAADIiBAAADEAbIEAAgAAAAJAAAAAkAAIABAAAAAACACAAACAAAAAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"N2-tert-butyl-6-chloro-1,3,5-triazine-2,4-diamine","N2-tert-butyl-6-chloro-1,3,5-triazine-2,4-diamine","2-<I>N</I>-<I>tert</I>-butyl-6-chloro-1,3,5-triazine-2,4-diamine","2-N-tert-butyl-6-chloro-1,3,5-triazine-2,4-diamine","N2-tert-butyl-6-chloranyl-1,3,5-triazine-2,4-diamine",(4-amino-6-chloro-s-triazin-2-yl)-tert-butyl-amine,"InChI=1S/C7H12ClN5/c1-7(2,3)13-6-11-4(8)10-5(9)12-6/h1-3H3,(H3,9,10,11,12,13)",LMKQNTMFZLAJDV-UHFFFAOYSA-N,2.0,201.0781231,C7H12ClN5,201.66,CC(C)(C)NC1=NC(=NC(=N1)N)Cl,CC(C)(C)NC1=NC(=NC(=N1)N)Cl,76.7,201.0781231,0,13,0,0,0,0,0,1,9,"1
5
255",108201,,"3  11  8
3  12  8
4  11  8
4  13  8
5  12  8
5  13  8",,0.0,2277,40.36103155476521,1334,['Pesticides -> Herbicides -> Triazine herbicides -> Chlorotriazine herbicides -> Transformation products'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1240,108227,1,241.0,4,2,1,AAADcYBzIABAAAAAAAAAAAAAAAAAAWLAAAAwAAAAAAAAAFgB/AAAHgQQCAAACAyF1wS117bJkgikASZjZACC8K3xOrgJ2TQ+fJiIbqLimZOUcAhu0BvI2CewUAMAAEAAAgAAACAAgAAEAAAAQAAAAAAAAA==,2-thiazol-4-yl-3H-benzimidazol-5-ol,2-(4-thiazolyl)-3H-benzimidazol-5-ol,"2-(1,3-thiazol-4-yl)-3<I>H</I>-benzimidazol-5-ol","2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-ol","2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-ol",2-thiazol-4-yl-3H-benzimidazol-5-ol,"InChI=1S/C10H7N3OS/c14-6-1-2-7-8(3-6)13-10(12-7)9-4-15-5-11-9/h1-5,14H,(H,12,13)",VNENJHUOPQAPAT-UHFFFAOYSA-N,2.1,217.03098303,C10H7N3OS,217.25,C1=CC2=C(C=C1O)NC(=N2)C3=CSC=N3,C1=CC2=C(C=C1O)NC(=N2)C3=CSC=N3,90.0,217.03098303,0,15,0,0,0,0,0,1,9,"1
5
255",108227,,"1  14  8
1  15  8
10  14  8
11  13  8
12  13  8
3  6  8
3  8  8
4  7  8
4  8  8
5  10  8
5  15  8
6  7  8
6  9  8
7  11  8
9  12  8",,0.0,2278,56.380157106413634,1825,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1241,108581,1,217.0,2,0,10,AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACACggAICCAAABACIACDSCAAAAAAgAAAICAAAAAgIAAIAAQACAAAEgAAIgAOAwCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"dodeca-7,9-dienyl acetate","acetic acid dodeca-7,9-dienyl ester","dodeca-7,9-dienyl acetate","dodeca-7,9-dienyl acetate","dodeca-7,9-dienyl ethanoate","acetic acid dodeca-7,9-dienyl ester","InChI=1S/C14H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-7H,3,8-13H2,1-2H3",LLRZUAWETKPZJO-UHFFFAOYSA-N,,224.177630004,C14H24O2,224.34,CCC=CC=CCCCCCCOC(=O)C,CCC=CC=CCCCCCCOC(=O)C,26.3,224.177630004,0,16,0,0,0,2,0,1,1,"1
5
255",108581,4.3,"11  13  1
9  10  1",,0.0,2279,29.781416175998626,1923,['Attractants'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
1242,110862,1,66.9,2,1,0,AAADccBiIAAAAAAAAAAAAAAAAAAAAAAAAAAsAAAAAAAAAAAAAAAAHgAQAAAACBThgAYCAALABAAAAAAAAAAAAAAAAAAAAIAIAAACAAAAAAAHAAAAEACQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2,6-dimethylmorpholine","2,6-dimethylmorpholine","2,6-dimethylmorpholine","2,6-dimethylmorpholine","2,6-dimethylmorpholine","2,6-dimethylmorpholine","InChI=1S/C6H13NO/c1-5-3-7-4-6(2)8-5/h5-7H,3-4H2,1-2H3",HNVIQLPOGUDBSU-UHFFFAOYSA-N,,115.099714038,C6H13NO,115.17,CC1CNCC(O1)C,CC1CNCC(O1)C,21.3,115.099714038,0,8,0,2,0,0,0,1,2,"1
5
255",110862,0.3,"3  7  3
4  8  3",,0.0,2280,51.001764086681874,925,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1243,114513,1,178.0,4,2,2,AAADcYBAOAIGAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgoACCAAAAKogIICAAAAAxAAQAAAAIAAAAAAAAAAAAAAAQAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"methoxy-(2,2,2-trichloro-1-hydroxy-ethyl)phosphinic acid","methoxy-(2,2,2-trichloro-1-hydroxyethyl)phosphinic acid","methoxy-(2,2,2-trichloro-1-hydroxyethyl)phosphinic acid","methoxy-(2,2,2-trichloro-1-hydroxyethyl)phosphinic acid","methoxy-[2,2,2-tris(chloranyl)-1-oxidanyl-ethyl]phosphinic acid","methoxy-(2,2,2-trichloro-1-hydroxy-ethyl)phosphinic acid","InChI=1S/C3H6Cl3O4P/c1-10-11(8,9)2(7)3(4,5)6/h2,7H,1H3,(H,8,9)",KFPHBRHXSUAGID-UHFFFAOYSA-N,0.0,241.906929,C3H6Cl3O4P,243.41,COP(=O)(C(C(Cl)(Cl)Cl)O)O,COP(=O)(C(C(Cl)(Cl)Cl)O)O,66.8,241.906929,0,11,0,1,0,0,0,1,1,"1
5
255",114513,,9  12  3,,0.0,2281,58.82316122393978,1398,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1244,114636,1,175.0,4,1,3,AAADcYBAOAIGAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgIACCAAAAKggIICAAAAARCAQAACAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2,2-dichlorovinyl methyl hydrogen phosphate","2,2-dichloroethenyl methyl hydrogen phosphate","2,2-dichloroethenyl methyl hydrogen phosphate","2,2-dichloroethenyl methyl hydrogen phosphate","2,2-bis(chloranyl)ethenyl methyl hydrogen phosphate","2,2-dichlorovinyl methyl hydrogen phosphate","InChI=1S/C3H5Cl2O4P/c1-8-10(6,7)9-2-3(4)5/h2H,1H3,(H,6,7)",PFCDFSJUWNKQQI-UHFFFAOYSA-N,0.9,205.930251,C3H5Cl2O4P,206.95,COP(=O)(O)OC=C(Cl)Cl,COP(=O)(O)OC=C(Cl)Cl,55.8,205.930251,0,10,0,0,0,0,0,1,1,"1
5
255",114636,,,,0.0,2282,41.92330542348361,1399,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
1245,114809,1,91.7,2,1,1,AAADcQBAMAAGEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACgJACAABAAIAgIAACAAAAgAIAACQCAAAAAAAAAAAAAAAAQBgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-bromo-2,2-dichloro-acetic acid","2-bromo-2,2-dichloroacetic acid","2-bromo-2,2-dichloroacetic acid","2-bromo-2,2-dichloroacetic acid","2-bromanyl-2,2-bis(chloranyl)ethanoic acid","2-bromo-2,2-dichloro-acetic acid","InChI=1S/C2HBrCl2O2/c3-2(4,5)1(6)7/h(H,6,7)",XSWVFEQKZFUULO-UHFFFAOYSA-N,,205.8537,C2HBrCl2O2,207.83,C(=O)(C(Cl)(Cl)Br)O,C(=O)(C(Cl)(Cl)Br)O,37.3,205.8537,0,7,0,0,0,0,0,1,1,"1
5
255",114809,1.8,,,56.20786992444202,2275,0.0,2671,['Microbiocide'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
1246,114994,1,419.0,2,1,3,AAADceB7MAAEAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgIYAAAADIqBmCAyAIJiAACIAiFSEACCAAAkBQAaqAEABsgIIDKBlxGEIQhghACIiYcYiACOBAAAAAAAAAAIAAAAAAAAAAAAAAAAAA==,N'-benzoyl-N'-tert-butyl-4-chloro-benzohydrazide,N'-benzoyl-N'-tert-butyl-4-chlorobenzohydrazide,<I>N</I>&apos;-benzoyl-<I>N</I>&apos;-<I>tert</I>-butyl-4-chlorobenzohydrazide,N'-benzoyl-N'-tert-butyl-4-chlorobenzohydrazide,N'-tert-butyl-4-chloranyl-N'-(phenylcarbonyl)benzohydrazide,N'-benzoyl-N'-tert-butyl-4-chloro-benzohydrazide,"InChI=1S/C18H19ClN2O2/c1-18(2,3)21(17(23)14-7-5-4-6-8-14)20-16(22)13-9-11-15(19)12-10-13/h4-12H,1-3H3,(H,20,22)",CNKHSLKYRMDDNQ-UHFFFAOYSA-N,3.0,330.1135055,C18H19ClN2O2,330.8,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,49.4,330.1135055,0,23,0,0,0,0,0,1,-1,"1
5
255",114994,,"11  14  8
11  15  8
13  18  8
13  19  8
14  16  8
15  17  8
16  20  8
17  20  8
18  21  8
19  22  8
21  23  8
22  23  8",,41.953979916850535,1247,83.54804676251203,1275,['Insecticide'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
