my_id,ID,nr-ahr,nr-ar-lbd,nr-aromatase,nr-ar,nr-er-lbd,nr-er,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53,smiles
29296,NCGC00255554-01,0,?,1,0,0,0,0,0,0,?,0,0,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12
66871,NCGC00254613-01,0,0,1,0,0,0,?,1,0,0,?,0,COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C
22006,NCGC00255828-01,1,0,1,0,0,?,?,1,0,0,1,0,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1
22610,NCGC00257090-01,1,?,?,0,1,1,0,1,0,0,1,?,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1
38523,NCGC00254081-01,0,0,0,0,0,0,?,0,0,0,?,0,CCN1N=C(CC2=CC=CC=C2)C=C1C3CCN(C[C@H]4C[C@@H](C[C@@H]4C5=CC=CC(F)=C5)N(C)[C@H](C(C)C)C(O)=O)CC3
47752,NCGC00254715-01,1,0,1,0,0,0,0,1,0,1,?,?,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12
114909,NCGC00260146-01,1,0,1,0,0,0,0,?,0,?,1,0,Cl.Cl.Cl.Cl.NC1=CC=C(C=C1N)C2=CC=C(N)C(N)=C2
113878,NCGC00258040-01,1,0,1,0,1,0,0,1,0,?,1,?,Cl.CCN1C2=CC=CC=C2C3=C1C=CC(N)=C3
115225,NCGC00260035-01,1,?,?,0,0,1,?,1,1,0,1,0,Cl.NC1=CC=C(\N=N/C2=CC=CC=C2)C(N)=C1
115223,NCGC00259702-01,1,?,?,0,0,1,0,1,1,0,1,0,Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1
115223,NCGC00256528-01,1,0,?,0,0,1,0,?,1,0,1,1,Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1
24831,NCGC00259765-01,1,0,?,0,?,0,?,1,0,0,0,1,CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl
28748,NCGC00254762-01,1,0,?,0,0,?,0,1,0,0,?,0,CCCC1COC(CN2C=NC=N2)(O1)C3=C(Cl)C=C(Cl)C=C3
116344,NCGC00257692-01,0,?,?,0,0,0,1,0,0,0,?,0,ClC1=NC2=CC=CC=C2N=C1Cl
152496,NCGC00254664-01,0,?,1,0,0,0,?,0,0,0,0,0,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O
27647,NCGC00255344-01,0,0,?,0,0,0,?,1,0,0,?,0,CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1
55438,NCGC00254193-01,0,0,?,0,0,0,0,?,0,0,?,0,CN(C)C(=O)NC1(CCN(CCC[C@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(Cl)=C(Cl)C=C4)CC1)C5=CC=CC=C5
55611,NCGC00259304-01,1,0,?,1,0,1,?,1,1,0,1,0,CN(C)C1=CC=C(C=C1)N=NC2=CC(C)=CC=C2
157024,NCGC00255201-01,0,1,?,1,0,1,?,1,0,0,?,1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N
123353,NCGC00257132-01,1,0,?,0,0,1,?,1,0,0,?,0,N(N=NC1=CC=CC=C1)C2=CC=CC=C2
125203,NCGC00255540-01,1,0,0,0,0,0,0,?,0,0,0,?,NC1=C2CCCCC2=NC3=C1C=CC=C3
125241,NCGC00260008-01,1,0,?,0,0,0,?,0,0,?,0,0,NC1=CC=C(Br)C=C1
58538,NCGC00015060-14,1,0,?,0,0,?,0,1,0,0,?,1,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+]([O-])=O
142787,NCGC00256392-01,1,0,?,0,0,1,0,1,?,0,?,0,O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N3CCCCC3
32092,NCGC00259132-01,0,?,0,0,0,0,0,0,0,0,?,0,CCCCOCCOC(C)=O
154073,NCGC00256652-01,0,0,?,0,?,0,0,1,0,?,0,0,OCCCCOC(=O)C=C
120170,NCGC00260367-01,0,0,?,0,0,1,?,0,0,?,1,0,FC(F)(F)C(=O)CC(=O)C1=CC=CC=C1
15993,NCGC00255677-01,1,0,?,0,0,1,1,?,1,0,0,0,CC(C)C[C@H](NC(=O)OCC1C2=CC=CC=C2C3=C1C=CC=C3)C(O)=O
15313,NCGC00255115-01,0,0,?,0,0,0,1,?,0,?,0,0,CC(C)CCCCCCCCCCCCCCC(O)=O
142262,NCGC00254839-01,0,0,?,0,0,0,?,0,0,0,?,0,O=C(OC1=CC=CC=C1)C2=CC=CC=C2C(=O)OC3=CC=CC=C3
153383,NCGC00255399-01,1,?,?,0,0,?,0,1,0,0,1,0,OC1=CC(O)=C(O)C2=C1C(=O)C3=C(C=CC=C3)C2=O
66383,NCGC00259784-01,0,0,1,0,0,0,1,?,1,0,0,1,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]3(O2)[C@H](C)CC(=O)C=C3OC
144819,NCGC00255199-01,1,0,1,?,0,1,0,1,1,0,?,0,O=C1C=C(OC2=C1C3=C(C=CC=C3)C=C2)C4=CC=CC=C4
68643,NCGC00254911-01,1,0,?,0,0,0,0,1,0,0,?,?,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12
158000,NCGC00258482-01,0,0,?,0,0,0,0,1,0,?,?,0,[O-]S([O-])(=O)=O.OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO
156974,NCGC00256569-01,0,1,?,1,1,1,?,0,0,0,1,1,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4
157065,NCGC00255269-01,0,1,?,1,0,0,0,0,?,0,?,0,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])C[C@H](C)C4=CC(=O)C=C[C@]34C
3178,NCGC00257082-01,0,0,?,0,0,0,0,0,0,?,?,0,C1CN(CCO1)SSN2CCOCC2
43707,NCGC00255347-01,1,0,?,0,0,1,0,0,0,0,?,?,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1
47702,NCGC00255226-01,1,0,1,0,0,0,0,?,0,0,?,0,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C
157839,NCGC00256294-01,0,0,?,0,0,?,0,0,0,0,?,0,[Na+].[Na+].CC(=O)NC1=CC(=CC2=C1C(O)=C(N=NC3=CC=CC=C3)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O
157704,NCGC00257634-01,0,0,?,0,0,?,0,0,0,0,?,0,[Na+].CCN(CC)C1=CC2=[O+]C3=C(C=C(C)C(=C3)N(CC)CC)C(=C2C=C1C)C4=C(C=C(C=C4)S([O-])(=O)=O)S([O-])(=O)=O
68632,NCGC00255563-01,0,0,1,0,0,0,0,?,0,?,0,0,COP(=O)(OC)OC1=CC=C(C=C1)[N+]([O-])=O
6398,NCGC00259308-01,0,0,0,?,0,0,0,0,0,0,0,0,CC(=C)C(=O)OCC=C
4285,NCGC00090721-03,0,0,?,0,0,?,?,1,0,0,0,0,C=CC(=O)NCNC(=O)C=C
2491,NCGC00259609-01,1,0,?,?,1,1,0,1,1,0,1,?,C1=CC2=C(C=C1)C=C3C(C=CC4=C3C=CC=C4)=C2
2529,NCGC00256959-01,1,0,0,0,1,1,0,?,?,0,1,0,C1=CC=C(C=C1)B(C2=CC=CC=C2)C3=CC=CC=C3
10234,NCGC00256509-01,0,0,?,0,0,0,?,?,0,1,0,0,CC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C
22749,NCGC00258116-01,0,0,?,0,?,?,0,0,0,0,1,0,CC1=CC=C(C=C2C3CCC(C2=O)C3(C)C)C=C1
47747,NCGC00254698-01,1,0,0,0,1,1,0,1,0,0,?,?,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O
113611,NCGC00259575-01,0,0,0,0,?,0,?,0,0,0,0,0,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
113956,NCGC00254131-01,0,0,?,0,0,0,0,0,0,0,?,?,Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C3=CC(Cl)=CC=C3)C=C1
47714,NCGC00254999-01,1,0,0,0,0,?,0,0,0,0,?,0,CCOP(=S)(OCC)OC1=C(Cl)C=C(Br)C(Cl)=C1
116258,NCGC00256584-01,0,0,0,0,?,1,?,0,0,0,1,0,ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1
47427,NCGC00254793-01,0,0,?,0,0,0,?,1,0,1,?,0,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C
47770,NCGC00258530-01,0,0,?,0,0,0,0,0,0,?,?,0,CCOP(Cl)(=S)OCC
22657,NCGC00257446-01,0,0,?,0,0,0,0,0,0,?,1,?,CC1=CC2=C(OC(CN(CC3=CC=CC=C3)C(=O)NC4=C(F)C=C(F)C=C4F)=C2C5=CC=C(Cl)C=C5)C=C1
122291,NCGC00257569-01,0,?,0,0,?,0,0,0,0,0,0,1,N#CSCC1=CC=CC=C1
125278,NCGC00259542-01,1,0,?,0,?,?,0,1,1,0,1,0,NC1=CC=C(N)C=C1
125299,NCGC00259724-01,1,0,?,1,0,1,0,?,1,0,?,0,NC1=CC=CC=C1C(=O)OCCC2=CC=CC=C2
125845,NCGC00258917-01,1,0,?,0,0,0,0,?,0,1,?,0,NNC(=S)NN
158037,NCGC00254393-01,1,0,?,0,0,?,0,1,0,0,?,0,[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O
153381,NCGC00257395-01,1,0,0,?,1,1,0,0,0,1,1,0,OC1=CC(O)=C(C=C1)C(=O)C2=CC=C(O)C=C2O
33396,NCGC00257251-01,0,0,?,0,0,1,0,?,0,0,0,?,CCCN(C1CCN(CC1)C(=O)C2CCNCC2)[C@@H]3CCC4=C(C3)C=C(OC)C=C4
29718,NCGC00255839-01,0,0,0,0,0,?,1,1,0,0,0,?,CCCCCCCCCCCC(=O)N(C)CC(O)=O
14279,NCGC00254495-01,0,0,1,0,0,?,0,1,0,0,1,?,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
152907,NCGC00257298-01,1,0,0,0,0,?,0,1,0,0,?,0,OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C3=CC=C(CN4CCCCCC4)S3)C(=O)C5=C1C=CC=C5
29755,NCGC00256486-01,0,0,0,0,0,?,0,0,0,?,0,0,CCCCCCCCCCCC(O)=O
22112,NCGC00254477-01,0,0,?,0,0,0,1,1,0,0,?,?,CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C4=CC=CC=C4
63126,NCGC00254328-01,1,?,?,0,0,?,0,0,0,0,0,1,COC(=O)NC1=NC2=CC=CC=C2N1
142331,NCGC00256225-01,1,0,?,0,0,?,0,0,0,0,?,0,O=C(OCC1=CC=CC=C1)N=NC(=O)OCC2=CC=CC=C2
14012,NCGC00254823-01,0,0,0,0,0,0,?,1,0,1,?,0,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C
157210,NCGC00256856-01,0,0,?,0,0,0,0,?,0,0,?,0,[H][C@]12CC(=O)O[C@]1(C)CC[C@@]3([H])C(C)(C)CCC[C@]23C
153233,NCGC00258259-01,1,0,?,0,0,0,?,?,0,0,1,1,OC1(O)C(=O)C2=C(C=CC=C2)C1=O
58540,NCGC00259234-01,0,0,0,0,0,?,0,1,0,0,?,0,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
144395,NCGC00260053-01,1,0,?,?,0,?,0,1,1,0,1,0,O=C1C(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4C=C3
154605,NCGC00254291-01,0,0,0,0,0,?,0,?,0,0,0,0,ONC(=O)C1(CCOCC1)NS(=O)(=O)C2=CC=C(OC3=CC=C(F)C=C3)C=C2
153395,NCGC00254342-01,1,0,0,0,1,1,0,1,0,0,1,?,OC1=CC2=C(CC3=CC=CC=C23)C=C1
31876,NCGC00259334-01,0,0,?,0,1,1,0,1,1,0,?,?,CCCCOC(=O)C1=CC=C(O)C=C1
153387,NCGC00254218-01,1,0,?,0,1,?,0,?,0,0,1,0,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC(O)=C(O)C=C3
153455,NCGC00257532-01,0,0,?,0,1,1,?,1,0,0,1,?,OC1=CC=C(OC2=CC=CC=C2)C=C1
157124,NCGC00255654-01,0,0,?,1,0,0,0,0,?,0,?,0,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
155600,NCGC00257823-01,0,0,0,0,0,0,0,?,0,1,?,0,S=C(NC1=CC=CC=C1)NC2=CC=CC=C2
155604,NCGC00256322-01,0,0,?,0,0,?,0,?,0,1,1,0,S=C(NC1CCCCC1)NC2CCCCC2
156599,NCGC00259981-01,0,0,?,0,?,?,0,0,0,0,0,0,[Ca++].CCC([O-])=O.CCC([O-])=O
157862,NCGC00255450-01,0,0,?,0,0,?,0,1,0,0,?,0,[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(=CC4=CC(NC(=O)C5=CC=CC=C5)=CC=C14)S([O-])(=O)=O
157854,NCGC00255591-01,0,0,?,0,0,?,0,0,0,0,?,0,[Na+].[Na+].COC1=CC=CC=C1\N=N\C2=C(C=C3C=C(C=C(NC(C)=O)C3=C2O)S([O-])(=O)=O)S([O-])(=O)=O
157850,NCGC00255331-01,0,0,?,0,0,?,0,0,0,0,?,0,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C2=CC=C(C=C2)C(=C3C=CC(C=C3)=[N+](CC)CC4=CC(=CC=C4)S([O-])(=O)=O)C5=C(C=C(O)C=C5)S([O-])(=O)=O
157853,NCGC00254423-01,0,0,?,0,0,?,0,0,0,0,?,0,[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C2=C3C=CC(=CC3=CC=C2O)S([O-])(=O)=O
157656,NCGC00255498-01,1,0,?,0,0,0,0,?,0,0,?,0,[Na+].CC1=C(C=CC(=C1)S([O-])(=O)=O)\N=N\C2=C(O)C=CC3=CC=CC=C23
157790,NCGC00255530-01,1,0,?,0,0,0,0,?,0,0,?,0,[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C3=CC=CC=C3C=C1
123870,NCGC00253921-01,0,0,?,0,0,?,0,?,0,0,0,0,NC(=O)C(Br)(Br)C#N
18232,NCGC00254933-01,0,0,?,0,0,0,0,?,0,?,0,0,CC(CCOC=O)CCC=C(C)C
1545,NCGC00256014-01,0,0,?,0,0,0,?,?,0,0,0,0,C(OCC1CCC(COCC2CO2)CC1)C3CO3
157080,NCGC00256631-01,0,1,?,1,0,0,?,0,0,0,?,0,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])C[C@H](C)C4=CC(=O)C=C[C@]34C
7125,NCGC00255757-01,0,0,?,0,0,0,0,0,0,?,1,?,CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C
10161,NCGC00256740-01,1,0,0,0,?,0,?,1,0,0,1,0,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)\N=N\C2=C(C=C(C=C2)[N+]([O-])=O)C#N
22352,NCGC00258351-01,0,0,1,0,0,0,0,0,0,?,1,?,CC1=CC(=C(O)C(C)=C1CN2C(=O)N(CC3=C(C)C(O)=C(C=C3C)C(C)(C)C)C(=O)N(CC4=C(C)C(O)=C(C=C4C)C(C)(C)C)C2=O)C(C)(C)C
12372,NCGC00258982-01,0,0,0,?,0,0,0,?,0,0,0,0,CC(C)(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)(C)C
26547,NCGC00254354-01,0,0,0,0,0,0,?,?,0,0,0,0,CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C3=CC=CC=C3Cl
29662,NCGC00256900-01,0,0,?,0,0,0,1,?,0,?,0,0,CCCCCCCCCC(C)C=O
29456,NCGC00259174-01,0,0,?,0,0,0,0,?,0,0,?,0,CCCCCCC(C)O
22625,NCGC00258651-01,1,0,0,0,0,0,0,?,0,0,?,0,CC1=CC(OP(=O)(OC2=CC(C)=CC(C)=C2)OC3=CC(C)=CC(C)=C3)=CC(C)=C1
22819,NCGC00183001-01,0,0,?,0,0,0,?,0,0,0,1,0,CC1=CC=CC=C1C(=O)NC2=CC=C(C(=O)N3CCCC(O)C4=C3C=CC(Cl)=C4)C(C)=C2
23051,NCGC00254051-01,0,?,0,0,0,0,0,?,0,0,0,0,CC1=NC=C(C=N1)[C@@H](CCCCCCC2=NC3=C(CCCN3)C=C2)CC(O)=O
6313,NCGC00254251-01,1,0,?,0,0,?,0,1,0,0,?,0,CC#CC1=CC(C)=NC(NC2=CC=CC=C2)=N1
29016,NCGC00257790-01,0,0,1,?,0,0,0,1,0,0,?,0,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C2=CC=CC=C2
29052,NCGC00257002-01,0,0,0,0,0,0,0,0,0,?,?,0,CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2
30439,NCGC00259348-01,0,0,?,?,0,0,0,0,0,0,0,0,CCCCCCCCS
31358,NCGC00258724-01,0,0,?,0,0,?,0,?,0,1,0,1,CCCCN(N=O)C(=N)N[N+]([O-])=O
47016,NCGC00259495-01,1,0,1,0,0,?,0,?,0,0,0,0,CCOC1=CC=C(N)C=C1
47025,NCGC00256790-01,0,0,?,0,0,0,?,?,0,0,0,0,CCOC1=CC=C(O)C=C1
47008,NCGC00258888-01,1,0,0,0,0,0,0,?,0,?,0,0,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1
47027,NCGC00258195-01,1,0,?,0,0,1,0,?,1,0,?,0,CCOC1=CC=C2N=C(N)SC2=C1
47716,NCGC00259390-01,1,0,?,0,0,?,0,0,0,0,?,0,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2
47716,NCGC00254673-01,1,0,0,0,0,0,0,?,0,0,?,0,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2
113447,NCGC00259435-01,0,0,0,0,0,0,?,0,0,0,?,0,Cl.CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2
113503,NCGC00256370-01,0,0,?,0,1,1,0,?,0,1,1,?,Cl.CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
113821,NCGC00257568-01,0,0,0,0,0,0,0,1,1,0,?,?,Cl.CCN(CC)CCCl
114202,NCGC00254264-01,0,0,?,0,0,?,0,0,0,0,?,0,Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
13588,NCGC00257461-01,0,0,?,0,1,1,?,1,0,1,1,?,CC(C)(C1=CC(Cl)=C(O)C(Cl)=C1)C2=CC(Cl)=C(O)C(Cl)=C2
17338,NCGC00254689-01,0,0,0,0,0,0,0,0,0,?,?,0,CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C3=CC=C(Cl)C=C3
68523,NCGC00258833-01,1,0,?,0,0,?,0,?,0,0,1,0,CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1
58463,NCGC00260007-01,0,0,?,0,0,?,0,0,1,0,0,0,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C3=CC=CC=C3
47004,NCGC00258999-01,0,0,?,0,0,?,0,1,0,0,?,0,CCOC1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O
116394,NCGC00259715-01,0,0,1,0,0,0,0,0,0,0,?,0,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl
66406,NCGC00254844-01,0,0,?,0,0,0,0,?,0,0,?,0,COC1=CC2=C(C=CC(=O)O2)C(OC)=C1
156978,NCGC00255342-01,0,0,0,0,1,1,0,?,0,0,?,0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(OC)C=C4
68680,NCGC00259865-01,0,0,?,0,0,0,0,?,0,0,0,?,COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O
88528,NCGC00255369-01,1,0,?,0,0,0,0,?,0,?,1,0,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1
17337,NCGC00255121-01,0,0,?,0,0,0,0,0,0,?,1,0,CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C3=CC=C(OC(F)F)C=C3
39456,NCGC00257131-01,0,0,?,0,0,0,0,0,1,?,?,0,CCOC(=O)C(=C)C#N
121883,NCGC00260452-01,1,0,?,1,0,0,0,?,0,0,?,0,N#CC1=CC2=C(C=CC=C2)C3=C1C=CC=C3
125448,NCGC00257554-01,0,0,?,0,0,?,0,1,0,0,?,0,NC1=NN=C(O1)C2=CC=C(O2)[N+]([O-])=O
22287,NCGC00259528-01,0,0,?,0,0,?,0,?,0,0,0,0,CC1=C2C(=O)C3=C(C(=O)C2=CC(O)=C1C(O)=O)C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O
158080,NCGC00254547-01,0,?,?,0,0,0,?,1,0,0,1,0,[O-][N+](=O)C1=CC=C(O1)C=NN2CC(=O)NC2=O
66431,NCGC00258097-01,1,0,?,?,1,1,0,0,0,0,1,?,COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1
22226,NCGC00254614-01,1,?,?,0,0,1,0,?,0,0,0,0,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
154606,NCGC00091044-02,0,0,?,0,0,0,0,?,0,0,0,?,ONC(=O)C1=CC=CC=C1
152900,NCGC00257451-01,0,0,0,0,0,?,0,?,0,0,0,0,OC(=O)\C=C\C(O)=O.CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3CCC(F)(F)\C(=C/C(=O)N4CCC(CC4)N5CCCCC5)C6=C3C=CC=C6.CC7=C(C=CO7)C(=O)NC8=CC=C(C=C8)C(=O)N9CCC(F)(F)\C(=C/C(=O)N%10CCC(CC%10)N%11CCCCC%11)C%12=C9C=CC=C%12
142260,NCGC00164168-02,1,?,?,0,0,1,0,0,?,0,0,0,O=C(OC1=CC=CC=C1)C2=CC(=CC=C2)C(=O)OC3=CC=CC=C3
43988,NCGC00255428-01,0,?,?,0,0,0,0,?,0,0,0,0,CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1
144554,NCGC00260518-01,0,0,?,0,?,1,0,0,0,0,?,0,O=C1C2=CC=CC=C2CCC3=C1C=CC=C3
145573,NCGC00255895-01,0,0,?,0,0,0,0,0,0,0,?,0,O=C1CCCCCCCCCCC(=O)OCCO1
156987,NCGC00257283-01,0,1,0,1,1,1,0,?,0,0,0,0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H]
34149,NCGC00254341-01,0,0,0,0,0,0,?,0,0,0,?,0,CCCOC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC)CC2)C3=NC4=C(CC)N(CC5=CC=CC=N5)N=C4C(=O)N3
154604,NCGC00254426-01,0,0,0,0,0,0,0,?,0,0,?,0,ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C2=CC=C(OC3=CC=C(F)C=C3)C=C2
22734,NCGC00254108-01,0,0,0,0,0,0,0,0,0,?,0,0,CC1=CC=C(C=C1)S(O)(=O)=O.CCN(C(C)C)C(=O)C2=CC(OC[C@H](C)NC3=CC=NC=C3)=CC(C)=C2
153401,NCGC00259925-01,1,0,1,0,1,1,0,?,0,1,1,?,OC1=CC=C(C(=O)C2=CC(O)=C(O)C=C2)C(O)=C1
29670,NCGC00258793-01,0,0,?,0,0,1,0,?,0,0,?,0,CCCCCCCCCC1=CC=C(O)C=C1
156730,NCGC00255595-01,0,0,?,0,0,0,?,1,0,0,0,?,[Cl-].Cl\C=C/C[N+]12CN3CN(CN(C3)C1)C2
157616,NCGC00256368-01,1,0,?,0,?,1,0,?,0,0,0,0,[NH4+].[O-]N(N=O)C1=CC=CC=C1
26692,NCGC00255019-01,0,0,0,0,0,1,?,0,0,0,?,0,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
158091,NCGC00256570-01,1,0,0,0,0,0,0,?,0,0,1,0,[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23
11722,NCGC00256941-01,0,?,?,0,0,0,0,?,0,0,0,0,CC(Br)C(O)=O
469,NCGC00258821-01,0,0,?,0,0,0,0,0,0,?,?,0,BrC1=CC=C(OC2=CC=CC=C2)C=C1
486,NCGC00255660-01,0,0,0,0,?,?,0,0,0,0,0,0,BrCC(=O)OCC1=CC=CC=C1
156971,NCGC00260491-01,0,0,0,0,0,0,0,?,0,?,1,0,[H][C@@]12CC[C@@H](C)[C@]13C[C@H](C2(C)C)[C@](C)(O)CC3
2506,NCGC00257287-01,1,0,0,?,1,0,0,1,1,?,0,1,C1=CC2=CC=C3C=C4C(C=CC5=CC=CC=C45)=CC3=C2C=C1
28675,NCGC00255249-01,0,?,?,0,0,0,1,?,0,0,1,1,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O
7127,NCGC00260502-01,1,0,?,0,0,1,0,?,0,0,1,1,CC(=O)C1=CC2=C(C=C1)C=CC3=CC=CC=C23
19032,NCGC00260279-01,0,0,0,0,0,0,0,?,0,0,?,0,CC(O)=O.CCCCCCCCCCCCNC(N)=N
55765,NCGC00256270-01,0,0,0,0,0,?,0,1,0,0,?,0,CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
13835,NCGC00259934-01,0,0,?,0,1,1,0,?,0,?,1,0,CC(C)(OOC(C)(C)C1=CC=CC=C1)C2=CC=CC=C2
16673,NCGC00254685-01,1,0,?,0,0,0,0,?,0,0,?,0,CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C3=CC=CC=C3C2=O
17021,NCGC00160537-04,1,0,0,0,0,0,0,?,0,0,?,0,CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1
22757,NCGC00254324-01,1,0,0,?,0,1,0,1,1,1,?,0,CC1=CC=C(N)C(N)=C1
22830,NCGC00259942-01,0,0,1,0,?,?,0,0,0,0,0,0,CC1=CC=CC=C1[N+]([O-])=O
23281,NCGC00259814-01,0,0,0,0,0,0,0,?,0,0,?,0,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
22229,NCGC00256859-01,0,?,?,0,0,0,0,?,0,1,0,1,CC1=C(SSC2=C(C)OC=C2)C=CO1
31908,NCGC00256244-01,0,0,?,0,0,?,0,0,0,0,?,0,CCCCOC(=O)CCS
47008,NCGC00254395-01,1,0,0,0,0,0,1,?,0,?,0,0,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1
